CLI00001;Fabián   Poblete;44;Casado; Buchupureo ; Puerto Montt 
CLI00716;Lucas   Carrasco;32;Viudo; Ritoque ; Coyhaique 
CLI00717;Dylan   Aguilera;50;Casado; Ritoque ; Ancud 
CLI00718;Clemente   Guzmán;29;Casado; Coyhaique ; Pisco Elqui 
CLI00719;Anahís   Toro;27;Casado; Manzanar ; Puerto Varas 
CLI00720;Amparo   Valenzuela;48;Casado; Baños Morales ; Constitución 
CLI00721;Lucía   Alarcón;44;Soltero; Coyhaique ; Las Cabras 
CLI00722;Fernanda   Godoy;36;Viudo; Puerto Natales ;Las Trancas (Termas de Chillán) 
CLI00723;Esteban   Núñez;37;Divorciado; Manzanar ; Mamiña 
CLI00724;Antonella   Yáñez;24;Viudo; Los Molinos ; Carelmapu 
CLI00725;Ashley   Godoy;39;Casado; San Alfonso ; Lebu 
CLI00726;Elisa   Vásquez;44;Casado; Puente Negro ; Malalcahuello 
CLI00727;Victoria   Vásquez;23;Divorciado; Laguna Verde ; San Pedro De Atacama
CLI00728;Tomás   Reyes;41;Viudo; Rangue ; Carelmapu 
CLI00729;Josefa   Martínez;24;Casado; Curacautín ; Futaleufú 
CLI00730;Vicente  Acuña;42;Soltero; Talca ; Compu 
CLI00731;Génesis   Vera;41;Divorciado; Niebla ; Saltos del Laja 
CLI00732;Génesis   Tapia;39;Viudo; Compu ;Puerto Saavedra 
CLI00733;Jorge   Yáñez;50;Divorciado; Reñaca ; Puerto Lloles 
CLI00734;León   Castro;19;Soltero; Manzanar ; Pozo Almonte 
CLI00735;Alonso   Aravena;19;Divorciado; Puerto Pirihueico ;La Laguna 
CLI00736;Carlos   Hernández;32;Viudo; Coyhaique ; Villa Alemana
CLI00737;Dafne   Araya;33;Divorciado; Lago Ranco ; Villa Tehuelches 
CLI00738;Nicolás   Molina;46;Viudo; San Félix ;Rivadavia 
CLI00739;Martín   Donoso;50;Soltero; Los Vilos ; Las Cabras 
CLI00740;Axel   Parra;36;Soltero; Vichuquén ; El Manzano 
CLI00741;Celeste   Bustamante;33;Casado;Quillaipe ; Puerto Fonck 
CLI00742;Lukas   Jiménez;42;Casado; Termas del Flaco ; Valparaíso 
CLI00743;Fernanda   Henríquez;44;Soltero; Río Puelo ; Villa Tehuelches 
CLI00744;Ángel   Garrido;41;Casado; Curacautín ; Molco 
CLI00745;Javier   Gutiérrez;22;Viudo; Isla R. Crusoe (Juan Fernández) ; Puerto Montt 
CLI00746;Antonella   Hernández;36;Divorciado; Termas del Flaco ; Futaleufú 
CLI00747;Felipe   Escobar;28;Viudo; La Tirana ; Isla de Maipo 
CLI00748;Maite   López;49;Viudo; San Pedro De Atacama; Los Molles 
CLI00749;Ricardo   Cerda;25;Soltero; Quenuir ; Coñaripe 
CLI00750;Anaís   Morales;40;Viudo; Melipilla ; Caburga 
CLI00751;Anahís   Pino;39;Divorciado; Pozo Almonte ; Hornopirén 
CLI00752;Mayte   Zúñiga;43;Divorciado; Carelmapu ; Victoria 
CLI00753;Carlos   Medina;18;Viudo; La Herradura ; Punta Choros 
CLI00754;Josefa   Campos;40;Divorciado; El Tabo ; Frutillar 
CLI00755;Magdalena   Vidal;40;Casado;Lontué ; Puerto Bertrand 
CLI00756;Julián  Acuña;23;Soltero; Guanaqueros ; Angol 
CLI00757;Guillermo   Ramírez;26;Soltero; Tulahuén ; Ancud 
CLI00758;David   Silva;28;Casado; El Manzano ; Cochrane 
CLI00759;Ian   Figueroa;41;Casado; Chauquén ; Los Molinos 
CLI00760;Ángel   Rodríguez;41;Divorciado; Ritoque ;Lontué 
CLI00761;Ámbar   Valdés;38;Viudo; Osorno ; Colonia Lautaro 
CLI00762;Isabel   Miranda;21;Viudo; Las Cabras ; Cochiguaz 
CLI00763;Michelle   Guzmán;42;Viudo; Santa Juana ; Quillón 
CLI00764;Ignacio   Vega;20;Casado; Playa La Virgen ; Puerto Cárdenas 
CLI00765;Aaron   Cortés;42;Viudo; Chile Chico ; Isla Negra 
CLI00766;Constanza   Ortega;26;Soltero; Malalcahuello ; San Alfonso 
CLI00767;Franco   Maldonado;33;Viudo; Maitencillo ; Vichuquén 
CLI00768;Santiago   Ortega;47;Casado; Panguipulli ; El Quisco 
CLI00769;Violeta   Figueroa;24;Divorciado; Termas del Flaco ;Coquimbo 
CLI00770;Carla   Alarcón;31;Divorciado;El Guayacán ;Cahuil 
CLI00771;Jesús   Vega;22;Soltero; Concón ; Pedregal 
CLI00772;Fernando   Carrasco;47;Viudo; Caldera ; Llifén 
CLI00773;Colomba   Medina;23;Soltero; Lebu ; Panguipulli 
CLI00774;Ámbar   Garrido;49;Casado; Mamiña ; El Manzano 
CLI00775;Alejandro   Gutiérrez;34;Viudo; Alto del Carmen ; Caldera 
CLI00776;Olivia   Fernández;27;Soltero; Frutillar Alto ; Pichilemu 
CLI00777;Montserrat   Araya;40;Casado; Santa Cruz ; Vicuña 
CLI00778;Fernanda   Vega;25;Divorciado; Paihuano ; Villarrica 
CLI00779;Simón   Ortiz;29;Casado; Villa Tehuelches ; Victoria 
CLI00780;Javier   Gallardo;32;Viudo; Buchupureo ; Calama 
CLI00781;Anaís   Farías;31;Divorciado; Pisco Elqui ; Molco 
CLI00782;Santiago   Aguilera;23;Soltero; Pedregal ; Las Trincheras 
CLI00783;Martina   Alvarado;44;Casado;Rivadavia ; Isla de Maipo 
CLI00784;Emilia   Flores;43;Casado; Puerto Fonck ; Pucón 
CLI00785;Alondra   Vega;39;Soltero; La Herradura ; Tulahuén 
CLI00786;Sara   Farías;42;Soltero; Valparaíso ; Huasco 
CLI00787;Diego   Ortega;39;Divorciado; Tomé ; Ilihue 
CLI00788;Emiliano   Toro;22;Viudo; Puyuhuapi ; Pichidangui 
CLI00789;Matilda   Valdés;41;Casado; Puerto Cárdenas ; Tongoy 
CLI00790;Monserrat   Hernández;28;Soltero; San Alfonso ; Calama 
CLI00791;Vicente   Leiva;36;Soltero; Llicaldad ; Constitución 
CLI00792;Gonzalo   Castro;45;Divorciado; Valdivia ; Frutillar Alto 
CLI00793;Paz   Cárdenas;28;Divorciado; Freire ;Alcohuaz 
CLI00794;Dante   Cerda;41;Divorciado; Coihaique ; Constitución 
CLI00795;Isidora   Campos;48;Soltero; Punta De Tralca ; Las Cruces 
CLI00796;Mayra   Jiménez;45;Viudo; Paihuano ; San Fabián de Alico 
CLI00797;Óscar   Venegas;24;Divorciado; Tinguiririca ; Laguna Verde 
CLI00798;Monserrat   Fuentes;19;Soltero; Tongoy ; El Colorado 
CLI00799;Mia   Lagos;39;Viudo; Río Bueno ; San Pedro De Atacama
CLI00800;Dylan   Bravo;46;Casado; Talca ; Chauquén 
CLI00801;Belén   Reyes;42;Viudo; Puerto Montt ; El Médano 
CLI00802;Camila   Martínez;28;Divorciado; Tirúa ; Piruquina 
CLI00803;Celeste   Ortega;30;Viudo; Lican Ray ; El Melocotón 
CLI00804;Alexandra   Flores;38;Soltero; San Félix ; Puerto Fonck 
CLI00805;Pedro   Sepúlveda;22;Soltero; Ensenada ; Villa Alemana
CLI00806;Josefa   Bravo;26;Divorciado; Los Molinos ; El Boyenar 
CLI00807;Javiera   Saavedra;47;Viudo; Caburga ; Villarrica 
CLI00808;Ángel   Fernández;46;Casado; Panimavida ; Castro 
CLI00809;Anahís   Álvarez;49;Casado; Chauquén ; Valdivia 
CLI00810;Violeta   Godoy;30;Casado; Niebla ;Metri 
CLI00811;Sebastián   Cárdenas;18;Viudo; Hornopirén ; Puerto Fonck 
CLI00812;Consuelo   Ortega;32;Soltero;Cobquecura ; Ritoque 
CLI00813;Patricio   Guerrero;29;Divorciado;La Laguna ; Mamiña 
CLI00814;Camila   Toro;33;Soltero; Putre ; Chauquén 
CLI00815;Gonzalo   Gómez;44;Divorciado; Ritoque ; Panimavida 
CLI00816;Montserrat   Fernández;20;Soltero; Niebla ;Quillaipe 
CLI00817;Francisca   Carrasco;47;Viudo; Villa Tehuelches ;Metri 
CLI00818;Isidora   Rivera;34;Casado; Valparaíso ; Coronel 
CLI00819;Victoria   Molina;49;Viudo; Calama ; La Herradura 
CLI00820;Demian   García;41;Viudo; Coñaripe ; Coronel 
CLI00821;Matilde   Aravena;37;Divorciado; Puente Negro ; Molco 
CLI00822;Julián   Poblete;30;Soltero; Termas del Flaco ; Llifén 
CLI00823;Alan   Espinoza;26;Casado; Puerto Natales ; Ensenada 
CLI00824;Demian   Alarcón;42;Viudo; Castro ; Lebu 
CLI00825;Demian   Figueroa;40;Casado; Guanaqueros ; Melipilla 
CLI00826;Elizabeth   Alvarado;34;Viudo;Alcohuaz ; Pichilemu 
CLI00827;Álvaro   Sanhueza;31;Divorciado; Punta De Tralca ; Saltos del Laja 
CLI00828;César   Hernández;37;Soltero; San Pedro De Atacama; Punta De Tralca 
CLI00829;David  Acuña;36;Casado; El Colorado ;Coquimbo 
CLI00830;Gaspar   Pino;48;Soltero; Coihaique ;Entre Lagos 
CLI00831;Camilo   Contreras;42;Casado; San José de Maipo ; Frutillar 
CLI00832;Dante   Valdés;30;Divorciado; Cunco ; Chauquén 
CLI00833;Cristián  Acuña;24;Viudo; Baños Morales ; Coronel 
CLI00834;Pascal   Vidal;28;Viudo; Pichidangui ; Puerto Bertrand 
CLI00835;Carlos   Vásquez;50;Casado; Puerto Aysén ; Piruquina 
CLI00836;Baltazar   Medina;36;Viudo; Curacautín ; Los Vilos 
CLI00837;Luis   Pizarro;21;Soltero; Catripulli ;Metri 
CLI00838;Javier   Vera;47;Viudo; San Alfonso ; Vilches 
CLI00839;Millaray   Cerda;32;Soltero; Panimavida ; Pisco Elqui 
CLI00840;Facundo   Pizarro;25;Viudo; Juan Lopez ; La Junta 
CLI00841;Dylan   Álvarez;37;Soltero; Villa O'Higgins ; Molco 
CLI00842;Carlos   Cerda;39;Casado; Chanavayita ; Río Puelo 
CLI00843;León   Morales;34;Soltero; Puerto Montt ; El Molle 
CLI00844;Patricio   Figueroa;40;Casado; Tinguiririca ; Manzanar 
CLI00845;Maite   Carrasco;27;Soltero; Cochrane ; Totoralillo 
CLI00846;Isabella   Silva;36;Casado; Castro ; Recinto 
CLI00847;Ema   Castro;38;Viudo; Puerto Ingeniero Ibáñez ; Baños Morales 
CLI00848;Emilia   Navarro;41;Divorciado; Quintay ; El Manzano 
CLI00849;Anaís   Espinoza;38;Soltero; Puerto Fonck ; Santa Cruz 
CLI00850;Daniel   Romero;23;Divorciado; Taltal ; Constitución 
CLI00851;Ricardo   Herrera;46;Soltero; Vichuquén ; Iloca
CLI00852;Rodrigo   Vega;44;Casado; Pichidangui ; Isla R. Crusoe (Juan Fernández) 
CLI00853;Clemente   López;27;Casado; Victoria ; Calama 
CLI00854;Kevin   Herrera;36;Divorciado; Melipilla ; Saltos del Laja 
CLI00855;Ámbar   Olivares;23;Viudo; Concón ; Paihuano 
CLI00856;David   Palma;45;Viudo; Putre ; Las Cruces 
CLI00857;Magdalena   Flores;18;Viudo; Villa O'Higgins ;Cobquecura 
CLI00858;Javier   Gallardo;43;Soltero; Lebu ; Manzanar 
CLI00859;León   Tapia;21;Viudo; Lican Ray ; Cunco 
CLI00860;Fernando   Saavedra;42;Soltero; Tongoy ; Ritoque 
CLI00861;Franco   Medina;19;Soltero; Colonia Lautaro ; Cochiguaz 
CLI00862;Carolina   Gutiérrez;29;Divorciado;Puertecillo ; Panimavida 
CLI00863;Josué   Álvarez;39;Divorciado; Puerto Fonck ; El Molle 
CLI00864;Rafaella   Bustos;26;Divorciado; Osorno ; Totoralillo 
CLI00865;Iván   Bustamante;31;Viudo; Viña Del Mar; Puerto Bertrand 
CLI00866;Gonzalo   Martínez;27;Casado; Puyuhuapi ; Taltal 
CLI00867;Mathías   Sáez;29;Divorciado; Isla R. Crusoe (Juan Fernández) ;Lontué 
CLI00868;Ignacio   Ramírez;20;Soltero; Angol ; Punta Arenas 
CLI00869;Sara   Torres;32;Divorciado; Paihuano ; Catripulli 
CLI00870;Samantha   Morales;18;Divorciado; Victoria ; Dichato 
CLI00871;Miguel   Pizarro;25;Casado; Maitencillo ; San José de Maipo 
CLI00872;Rayén   Castillo;40;Viudo; Isla Negra ; Villa Alemana
CLI00873;Danae   Jara;36;Casado; Catripulli ; Catripulli 
CLI00874;Florencia   Miranda;42;Soltero; Los Molinos ; Vicuña 
CLI00875;Cristopher   Parra;34;Divorciado; Frutillar Alto ; Reñaca 
CLI00876;Gaspar   Rodríguez;29;Casado; Ilihue ;Alcohuaz 
CLI00877;Thomas   Cortés;49;Soltero; Río Bueno ;Puerto Saavedra 
CLI00878;Lucía   Romero;45;Divorciado; Tinguiririca ; Totoralillo 
CLI00879;Ámbar   Miranda;19;Casado; Concón ;Puerto Saavedra 
CLI00880;Gabriela   Pino;38;Soltero; Las Cabras ; Puerto Natales 
CLI00881;Maite   Aravena;45;Divorciado; Pelluhue ; Puerto Ingeniero Ibáñez 
CLI00882;Katalina   Sáez;23;Casado; Laguna Verde ; Algarrobo 
CLI00883;Rocío   Martínez;25;Soltero; Rinconada ; Caburga 
CLI00884;Maite   Salinas;37;Casado; Putre ; Tinguiririca 
CLI00885;León   Fernández;32;Soltero; Pisco Elqui ; Pichidangui 
CLI00886;Leonor   Henríquez;24;Casado; Paihuano ; Coyhaique 
CLI00887;Baltazar   Araya;49;Divorciado; Coyhaique ; Quenuir 
CLI00888;José   Orellana;48;Soltero; San Fabián de Alico ; San Fabián de Alico 
CLI00889;Carlos   Bravo;43;Divorciado; Angol ; Puerto Choque 
CLI00890;Thomas   Guzmán;33;Casado; Coronel ;Quillaipe 
CLI00891;Patricio   Cáceres;25;Viudo; Tirúa ; El Manzano 
CLI00892;Pascal   Henríquez;33;Soltero; Juan Lopez ; Puerto Aysén 
CLI00893;Mariana   Farías;49;Divorciado; Río Bueno ; Las Trincheras 
CLI00894;Colomba   Vargas;31;Casado;El Guayacán ; Pucón 
CLI00895;Emma   Yáñez;35;Soltero; El Manzano ; Playa La Virgen 
CLI00896;Francisca   Carrasco;42;Soltero; Baños Morales ; Pucón 
CLI00897;Iván   Carrasco;21;Divorciado; Ilihue ; Villarrica 
CLI00898;León   Venegas;30;Divorciado; Cucao ; Futrono 
CLI00899;Agustina   Salazar;42;Soltero; Concón ; Talca 
CLI00900;Lucas   Olivares;37;Casado; Malalcahuello ; Curacautín 
CLI00901;José  Acuña;46;Viudo; Ensenada ; Caburga 
CLI00902;Iván   Cárdenas;44;Soltero; Puyuhuapi ; Santa Juana 
CLI00903;Trinidad   Olivares;38;Divorciado; San José de Maipo ; El Médano 
CLI00904;Mateo   Contreras;18;Soltero; Bahia Inglesa ; Iquique 
CLI00905;Alondra   Hernández;42;Soltero; Las Cruces ; Puerto Lloles 
CLI00906;Samuel   Aguilera;48;Soltero; Las Cruces ; Curacautín 
CLI00907;Mayte   Campos;31;Divorciado; Pichilemu ; El Médano 
CLI00908;Leonardo   Tapia;30;Casado; Niebla ; Puerto Pirihueico 
CLI00909;Elías   Olivares;48;Viudo; La Tirana ; Victoria 
CLI00910;Alexis   Olivares;47;Viudo; Tinguiririca ; Las Cruces 
CLI00911;Olivia   Medina;48;Casado; Constitución ; Pelluhue 
CLI00912;Ricardo   Salazar;25;Soltero; Puerto Ingeniero Ibáñez ; Guanaqueros 
CLI00913;Amelia   Navarrete;34;Casado; Pelluhue ; Paihuano 
CLI00914;Krishna   Carrasco;43;Soltero; Río Bueno ;Puertecillo 
CLI00915;Lukas   Vergara;35;Viudo; Futaleufú ;Lontué 
CLI00916;Valentina   Venegas;48;Viudo; Chanavayita ; Punta Arenas 
CLI00917;Sara  Soto;23;Viudo; Valparaíso ; Puente Negro 
CLI00918;Miguel   Gutiérrez;27;Soltero; San José de Maipo ; Santa Juana 
CLI00919;Víctor   Gómez;23;Soltero;El Guayacán ; Totoralillo 
CLI00920;Dominga   Escobar;28;Divorciado;Pica ; Panimavida 
CLI00921;Manuel   Jiménez;38;Divorciado;Coquimbo ; Rinconada 
CLI00922;Millaray  Soto;20;Soltero; Baños Morales ; Vilches 
CLI00923;Javiera   Tapia;33;Casado; El Boyenar ; Río Puelo 
CLI00924;Francisco   Salinas;21;Divorciado; Pelluhue ; Puerto Lloles 
CLI00925;Josefina   Saavedra;45;Soltero; Molco ; Niebla 
CLI00926;Cristopher   Garrido;40;Viudo; Panimavida ; Piruquina 
CLI00927;Consuelo   Pino;26;Viudo; San Félix ; Puerto Ingeniero Ibáñez 
CLI00928;Samuel   Ortiz;22;Divorciado; Reñaca ; Llifén 
CLI00929;Belén   Vergara;18;Divorciado; San Fabián de Alico ; Las Cruces 
CLI00930;Carla   Sepúlveda;45;Casado; Termas del Flaco ;Rivadavia 
CLI00931;Matilda   Aguilera;46;Divorciado; Llicaldad ; Chile Chico 
CLI00932;Victoria   Castro;18;Soltero; Pozo Almonte ; Limache 
CLI00933;Renato   Godoy;45;Divorciado; Castro ; Los Molinos 
CLI00934;Pía   Molina;45;Casado; Coihaique ; Saltos del Laja 
CLI00935;Millaray   Donoso;43;Casado; La Serena ; Isla R. Crusoe (Juan Fernández) 
CLI00936;Valentín   Romero;35;Soltero; Totoralillo ; Ritoque 
CLI00937;Josefa   Olivares;43;Divorciado; Quillota ; Puerto Aysén 
CLI00938;Josefa   Riquelme;28;Viudo;El Guayacán ; Caldera 
CLI00939;Gonzalo   Figueroa;39;Viudo; Talca ; Chile Chico 
CLI00940;Agustina   Sanhueza;45;Viudo; San José de Maipo ; Coronel 
CLI00941;Daniela   Zúñiga;21;Casado; Los Vilos ; Molco 
CLI00942;Millaray   Godoy;33;Viudo; Mamiña ; Tomé 
CLI00943;Lukas   Contreras;50;Divorciado; Puerto Choque ; Maitencillo 
CLI00944;Alexis   Flores;32;Divorciado; Pozo Almonte ; Laguna Verde 
CLI00945;Agustín   Valenzuela;42;Divorciado; Huasco ; Río Bueno 
CLI00946;Aylin   Poblete;37;Divorciado; Catripulli ; Saltos del Laja 
CLI00947;Tomás   Torres;29;Soltero; Tinguiririca ; El Molle 
CLI00948;Catalina   Moreno;28;Casado; Puerto Natales ; Quillón 
CLI00949;Agustina   Navarro;32;Casado; Puerto Aysén ;Puertecillo 
CLI00950;Matías   Olivares;27;Casado; La Junta ; Reñaca 
CLI00951;Manuel   Araya;39;Viudo; Malalcahuello ; Piruquina 
CLI00952;Amelia   Maldonado;18;Soltero; Futaleufú ; Panimavida 
CLI00953;Anaís   Alarcón;24;Viudo;Las Trancas (Termas de Chillán) ;Entre Lagos 
CLI00954;Patricio   Molina;45;Viudo; Huasco ; Tinguiririca 
CLI00955;Julieta   Vargas;25;Casado; Puerto Ingeniero Ibáñez ; Tinguiririca 
CLI00956;César   Garrido;18;Soltero; Tinguiririca ; Cucao 
CLI00957;Sara   Figueroa;40;Soltero; Villarrica ; Pisco Elqui 
CLI00958;Alonso   Navarrete;38;Viudo; Río Bueno ; El Melocotón 
CLI00959;Axel   Jara;45;Soltero; Tinguiririca ;La Laguna 
CLI00960;Sofía   Figueroa;29;Casado;Puerto Saavedra ;Cobquecura 
CLI00961;Isabella   Sánchez;41;Viudo; San Fabián de Alico ; Pichilemu 
CLI00962;Franco   Molina;27;Casado; Reñaca ; Cochiguaz 
CLI00963;Martina   Molina;23;Casado; Punta Choros ; San Fabián de Alico 
CLI00964;Camilo   Venegas;18;Divorciado; Totoralillo ; Pedregal 
CLI00965;Bruno   Alarcón;34;Casado; Paihuano ; Punta De Tralca 
CLI00966;Fabián   Herrera;37;Soltero; Cucao ; Panguipulli 
CLI00967;Baltazar   Herrera;45;Casado; El Quisco ; Las Cruces 
CLI00968;Francisco   Carrasco;26;Viudo; Las Cruces ; Puerto Cárdenas 
CLI00969;Denisse   Godoy;18;Casado; Las Vertientes ; Mehuín 
CLI00970;Camila   Espinoza;47;Divorciado; Villa Alemana; Punta Choros 
CLI00971;Aylin   Leiva;34;Casado; Bahia Inglesa ; Quillota 
CLI00972;Mayra   Moreno;45;Viudo; Cunco ; Las Trincheras 
CLI00973;Claudio   Garrido;39;Divorciado; Nercón ; Manzanar 
CLI00974;Montserrat   Alarcón;28;Casado; Caldera ;Rivadavia 
CLI00975;Javier   Vásquez;26;Soltero; Puente Negro ; Puerto Cisnes 
CLI00976;Magdalena   Contreras;44;Viudo; Compu ;Lontué 
CLI00977;César   Pizarro;50;Divorciado; El Médano ; Nercón 
CLI00978;Alex   Contreras;22;Divorciado; San José de Maipo ; Coihaique 
CLI00979;Demian   Romero;28;Viudo; Limache ; Santa Olga 
CLI00980;Guillermo   Escobar;48;Soltero; Futrono ; Chile Chico 
CLI00981;Thomas   Ortega;23;Viudo; Olmué ; Recinto 
CLI00982;Jean   Navarrete;37;Divorciado; Carelmapu ; Dichato 
CLI00983;Mayra   Herrera;26;Casado; Victoria ; Puerto Montt 
CLI00984;Cristóbal   Contreras;36;Casado; Tongoy ; Castro 
CLI00985;Amaro   Jiménez;49;Casado; El Quisco ; Viña Del Mar
CLI00986;Axel   Aguilera;28;Viudo; Quenuir ; San Félix 
CLI00987;Esperanza   Cáceres;20;Soltero; Panguipulli ; Cochrane 
CLI00988;Cristián   Orellana;43;Soltero; Reñaca ; Río Bueno 
CLI00989;Alexandra   Fernández;19;Casado; Colonia Lautaro ; Isla Negra 
CLI00990;Emilia   Hernández;24;Casado;Alcohuaz ; Ritoque 
CLI00991;Esperanza   Orellana;37;Viudo; Vicuña ; La Junta 
CLI00992;Franco   Vergara;18;Divorciado; Coyhaique ; Nercón 
CLI00993;Bastián   Guerrero;50;Soltero; Tinguiririca ;La Laguna 
CLI00994;Marcelo   Alvarado;35;Soltero; Santa Cruz ; Los Molinos 
CLI00995;Guillermo   Silva;42;Soltero; Pucón ; Punta Arenas 
CLI00996;Lucas   Toro;36;Casado; Villa Alemana; Puerto Fonck 
CLI00997;Sara   Castro;37;Viudo; Algarrobo ; Juan Lopez 
CLI00998;Eduardo   Rodríguez;34;Viudo; Curanipe ; Nercón 
CLI00999;Javiera   Jiménez;18;Divorciado; Mamiña ; Los Vilos 
CLI01000;Gabriel   Alvarado;47;Viudo; Mamiña ; Santa Olga 
